"position"	"Aldi.1apos_1.C.7_01_3592"	"Aldi.1bpos_1.C.7_01_3607"	"Blut.1apos_1.C.8_01_3593"	"Tatort.1bpos_1.C.8_01_3608"	"Heinz.1apos_1.C.1_01_3586"	"Heinz.1bpos_1.C.1_01_3601"	"Knorr.1apos_1.C.2_01_3587"	"Knorr.1bpos_1.C.2_01_3602"	"Kraft.1apos_1.C.5_01_3590"	"Kraft.1bpos_1.C.5_01_3605"	"Penny.1apos_1.C.4_01_3589"	"Penny.1bpos_1.C.4_01_3604"	"Purree.1apos_1.C.3_01_3588"	"Purree.1bpos_1.C.3_01_3603"	"Werder.1apos_1.C.6_01_3591"	"Werder.1bpos_1.C.6_01_3606"
"pos_865"	0	0	166.8544	265.109466666667	0	3412.44159999999	3535.71120000001	0	0	0	6762.00290526315	5325.01200000002	2353.22120000001	2004.94399999999	10872.984	0
"pos_867"	11377.1050666667	8486.02624000002	0	0	11206.0280999999	11491.0824	7436.12629090912	7381.33462857144	8952.60944999985	7940.1573333333	0	0	0	0	0	0
"pos_870"	4040.25983999998	3593.87873684215	1777.0092	1333.06105263159	1236.43341176472	0	2128.31345454545	1781.80977777779	2141.77527272727	2267.82327272728	2086.16243478259	1984.00399999998	3638.34260869562	3202.66145454542	0	1362.62971428572
"pos_873"	5291.58763636365	0	0	0	3313.9665	3218.84270769231	6180.95319999998	6125.35769999994	6417.36719999993	0	11387.1001263159	9910.51104000006	0	4791.6024	0	6603.9738352941
"pos_874"	0	0	1771.99310769231	1317.31227692308	3798.54193846156	2620.08996923078	3027.53076923075	3061.67519999999	5050.92036923075	4632.79486153848	0	0	0	0	0	0
"pos_876"	17320.1154782609	0	1383.02650434783	1263.48573913044	0	0	6012.77136000003	0	2333.92200000002	0	0	25793.1752347826	12928.1981538461	0	8332.68150000001	6972.42618947369
"pos_877"	4045.65317647056	2481.28640000001	0	0	3906.60857142857	4230.56640000002	2819.00262857142	0	0	3864.13632000003	3427.17060000002	3424.02048	0	0	0	3232.5156
"pos_878"	0	0	422.486999999996	512.749799999999	234.195299999998	842.095200000003	769.883400000001	752.134500000001	1551.53445000001	542.357399999999	0	0	0	0	0	0
"pos_879"	8510.31913846158	10446.6234352941	0	0	0	0	0	0	0	0	12786.2864999999	9543.53907692308	21198.6306782609	19880.2111578946	11122.4741052631	11167.7983199999
"pos_880"	7168.63679999996	0	0	0	16370.1176842106	16763.5528421053	13990.1634947369	17384.8303741936	16105.00764	14144.5908705882	5595.60959999994	6791.91479999998	0	8831.45759999992	0	7392.18799999997
"pos_881"	0	2283.48320000003	0	0	0	0	0	0	2346.65663999996	1642.28266666669	2202.4083692308	2921.97489230771	0	1920.84480000001	2216.12569411762	3091.40861538463
"pos_882"	4640.64428571434	3960.9111272728	0	0	0	0	0	0	4456.89216000005	5024.12026666662	3872.78069999994	4326.84423529409	0	0	4615.68239999998	3600.82560000008
"pos_883"	1843.10666666669	1561.72800000002	3352.39578947368	3906.64421052624	1372.62857142858	1112.62199999998	1387.21049999999	1243.08799999999	1648.12941176469	1312.07142857144	1457.28480000001	0	1409.90933333335	1190.76749999999	833.174000000002	1481.63142857144
"pos_884"	1384.257105	820.9014	0	0	0	1990.371645	0	1338.5337	1112.939385	1234.04358	0	0	1290.579045	1021.2345	0	0
"pos_885"	0	0	0	612.527066666666	1112.86082	1033.06093714286	1397.36944	0	0	0	1232.430288	1029.18	0	698.24184	1232.53773913044	0
"pos_887"	31246.0105846154	29352.6774545454	0	0	44663.5851310345	54883.9220249999	28113.7724571428	32533.2498206895	61560.9466666664	58808.6426400001	24765.5140799998	20326.4684999999	0	0	0	0
"pos_890"	2584.1292	0	0	0	2121.05353846153	2829.68825806452	3588.51676595747	0	3196.0122352941	2486.40000000001	0	0	2596.66094117647	0	2373.85440000002	3127.74646153848
"pos_891"	0	5059.61400000001	1089.14514285716	0	4158.25714285717	0	0	0	5683.59638709677	0	5325.88479999993	4441.05792000003	0	2942.01599999999	6218.90100000007	4878.00719999998
"pos_892"	0	0	0	612.863999999994	39600.7559999996	32914.5599999997	4473.36218181818	4881.40800000006	0	2118.14399999992	3512.9760000001	4258.50749999996	1582.33333333332	1399.54285714283	14192.6399999997	12017.2285714284
"pos_895"	4373.2	4661.50480000001	0	0	3851.06631428572	4440.37846153846	5109.4494	5880.0464516129	0	4883.94719999997	5554.03934117645	6445.19858823534	2390.42039999999	2568.53222857143	0	1658.14231578947
"pos_896"	24856.3406769233	0	8693.12639999997	0	25390.8913846155	25958.9458666665	0	0	0	20347.6979076924	0	21458.7576000001	0	0	27611.0806153844	26708.2036615383
"pos_897"	0	0	0	0	11564.6844	11787.1114285715	11532.1528421054	10883.8772210527	21689.08164	22056.0869647056	25465.5533052629	22844.2257600001	0	0	9435.77870769244	0
"pos_899"	0	0	6603.51303529422	5642.49543529401	0	0	2022.79044705881	0	0	2776.16696470583	0	0	68.6159999999995	71.2993411764706	2272.87736470588	2585.0784
"pos_900"	9749.84361290322	9074.37832258064	11937.0184258065	13685.3431741935	0	0	0	0	0	0	14545.6691612904	13741.2949935483	0	0	10832.1884129032	11390.1017806452
"pos_902"	0	0	0	0	8134.4855172414	8012.19728571425	0	4972.23766153847	0	0	0	3031.63000000002	9758.00112	10742.2877538461	2887.71500000002	2288.88000000001
"pos_904"	919.044800000009	0	0	407.686499999996	965.212363636363	599.147999999977	0	0	674.346000000002	0	510.675428571442	796.93963636366	982.467692307698	430.079999999998	886.106666666659	724.147999999981
"pos_905"	3280.32900000004	3047.78399999996	0	0	1870.93999999995	0	0	0	18071.4168	15659.9783999999	9847.56960000012	9401.73741176464	39778.1452075472	33312.4937142862	4499.50285714286	4253.34171428572
"pos_908"	0	0	0	706.418999999994	17563.9705142857	19463.4369391304	0	0	12266.2091076924	15295.28415	12800.4342857142	13769.0667692307	0	0	46740.8282285711	46859.9654000001
"pos_909"	3538.33919999998	3533.25000000001	0	3735.80307692317	0	3042.37090909072	2922.26666666664	0	3486.14000000001	3338.99599999989	0	3008.71636363636	0	2683.6269473684	3946.04307692297	0
"pos_910"	2574.09230769224	0	0	0	2409.06461538463	0	2246.60307692313	0	2424.14600000001	2199.11261538463	2225.54800000005	1908.22666666672	0	0	2121.75199999993	2027.39199999993
"pos_912"	6509.15090000002	5833.33363636369	0	0	3922.13249999999	4623.13799999999	3776.81850000004	4027.72285714282	5180.27999999999	0	4755.33487058827	4951.19039999995	3226.98860000001	2618.65735384619	0	3650.41549090909
"pos_913"	36180.124909091	35265.8305043477	0	0	27429.3630000001	30458.5431652174	20786.6294999999	23062.18704	44263.512	34577.1071999997	0	16832.9494588236	0	0	0	0
"pos_914"	0	0	694.57352727273	762.975818181819	2432.91054545455	3511.41942857143	0	0	2699.27360000001	2488.81570909091	0	0	282.576000000001	467.01152727273	0	0
"pos_915"	23911.5237818182	38065.8509268293	0	0	45274.3569777777	45336.3880000001	37124.1443478259	32028.9312	50991.3790079998	52088.9277230767	0	28462.4047999998	0	67975.9143724137	0	0
"pos_917"	4216.66457142853	4917.05280000014	0	0	0	0	0	0	0	0	6232.80480000013	6228.36240000007	8194.98213333356	7535.21199999983	3312.30445714293	3393.26600000001
"pos_918"	45861.9453230768	44246.6970461539	0	0	19247.9748479999	0	68251.5232000001	35430.2326400001	25359.7806719998	26150.6738482758	0	0	50908.0780799995	57440.2321548385	0	0
"pos_919"	1511.10880000001	1279.66559999998	1739.8608	2216.20319999997	997.089599999998	1402.11520000001	0	0	0	2687.1632	0	0	0	1899.9872	0	0
"pos_920"	1069.54	0	68.6052000000001	13.4573333333333	785.830400000002	0	0	1459.68666666666	0	0	0	0	0	310.772	304.075466666666	236.849066666666
"pos_921"	0	569.662560000002	0	0	0	1445.05588965517	1742.552	0	1888.96712727273	1528.39505454545	3404.44809999999	3080.26152	1193.70146086957	0	0	0
"pos_922"	0	0	153.3528	238.206600000001	0	0	0	0	988.942500000001	1355.06954999999	0	2201.72880000001	30.9464999999999	569.146500000001	1226.8224	0
"pos_923"	23099.7744000001	21607.7664	0	0	34804.7716799999	35991.7292307692	38330.24016	39855.5856	45179.8752	43737.0768959999	0	0	0	0	0	17935.3245714286
"pos_924"	10161.9712	9721.38199999991	1420.95360000001	966.140799999999	0	0	0	0	0	0	0	0	3149.86232000001	1536.6752	19878.8760000001	19009.50656
"pos_926"	3473.26002580643	3640.21594838709	239.535174193548	421.15664516129	0	0	0	0	0	0	3695.51365161292	3214.51509677419	0	7357.03525161289	3199.71406451613	0
"pos_927"	0	0	0	0	2928.11722105263	0	0	3340.55725714285	4921.20338823529	4699.23428571428	5246.42443636369	5375.3095384615	6200.57988000002	6063.17696000001	0	0
"pos_928"	24784.9267617391	26076.4545286957	758.862	663.363652173913	4919.38643478261	5172.35269565217	7938.45	7559.019	8708.89578666667	9116.43999999999	18452.7854290909	7074.46167652174	16343.5199873684	17698.6261661539	12019.92	12485.5241142857
"pos_929"	17170.9892175	17167.7644892308	0	0	0	0	0	6478.44768	0	0	6917.33250206896	0	19671.8172923077	19409.4472533333	10597.9456	10043.1977142857
"pos_930"	0	0	1253.95007999999	1267.40447999999	9341.15520000004	8094.84400000002	7247.40159999999	6735.27264000004	16663.0464	14460.7891200001	0	0	0	0	0	0
"pos_931"	0	3292.05852631578	308.065263157891	462.944336842106	933.875621052638	0	1316.03797894737	1723.6057263158	0	0	0	0	1465.26669473684	1431.36000000001	0	0
"pos_935"	0	0	0	0	6933.93389999999	7772.86706086956	4572.09024	5239.0584	11713.7693647059	12062.6002285714	0	0	0	8782.0785	0	8401.01818181819
"pos_936"	0	2392.95093333333	239.47932631579	117.059873684211	0	3542.26266666668	3280.57280000001	4008.88421052634	0	0	0	2054.40972631579	0	0	0	3530.85440000001
"pos_939"	0	16026.096	0	0	0	0	32037.0511090909	33355.621090909	20872.7181176471	18272.6089411765	0	8263.12997647056	21466.9369090909	22047.0005999999	0	14661.2786086957
"pos_940"	0	6010.09920000003	0	0	20814.5280000001	18867.1674545455	11409.1803428571	12812.1507692308	24517.6291555556	25281.945	5525.74559999996	5739.39946666666	0	0	0	3124.06600000005
"pos_942"	14624.3759999999	15896.5896000001	1039.88377142857	905.358057142861	1459.39733333333	2845.70228571429	4736.44920000001	5195.38585263156	3250.69348571429	3444.44342857141	0	0	2349.61714285716	953.86834285715	0	13962.5365090908
"pos_943"	0	0	589.372800000006	551.827199999991	792.746879999996	916.244639999995	1258.2856	1111.20128	955.603199999995	900.420480000006	0	0	0	0	0	0
"pos_944"	3945.65684210529	3244.64766315793	9359.87456842106	0	0	0	0	0	0	8106.90896842099	897.782000000002	3318.04193684212	2842.80795789474	0	3073.92631578947	2988.39056842104
"pos_945"	0	0	1275.66327272727	1526.83079999999	2909.97338181819	3394.56813913045	3042.32295652175	2941.40727272727	4797.54135652169	3719.94196363636	0	0	0	0	0	0
"pos_946"	13789.9043478261	13168.5172444444	0	0	0	0	0	0	0	0	21986.8015304347	22626.2640000001	31834.2047999999	32838.5191304349	15817.1191304347	15241.9635096774
"pos_947"	0	0	6244.50528000002	5382.50999999996	10393.7896	10524.938	0	11472.3766666666	4669.18920000002	4178.08799999997	9801.71008000002	0	0	0	0	0
"pos_948"	2115.40895999999	2146.1682	2972.60711999998	0	0	2785.91890909091	4047.46017391303	0	1661.3864347826	1386.41169230769	0	2190.57167999998	1820.38032000001	2083.90068000001	2111.964	1279.39932
"pos_950"	0	0	0	0	22791.76328	20307.4726153849	14722.9904516129	19960.1501538462	21074.3052923078	46393.5770117648	0	15890.8611428572	32212.2959999997	38364.6904615382	0	0
"pos_952"	14739.7024	13161.681	0	0	0	0	0	0	0	0	20822.2176000001	20110.2894	38393.6967272729	40724.84736	13292.4666	10962.9237818182
"pos_953"	27263.0736	0	3197.75040000002	3335.83254545455	0	0	0	0	0	0	32614.2821454544	30493.903090909	41266.6303636364	0	27861.2155636363	26500.1596363636
"pos_954"	7468.87050000001	7961.32350000001	0	0	25944.8640000001	0	10489.1205405405	0	10285.002	14062.8656	33525.565737931	33322.33095	0	0	11315.711	11504.196
"pos_955"	0	0	2044.70608695651	2003.54660869564	0	14203.9040000001	0	0	0	0	9904.96160000002	9148.83520000004	25788.4239999999	0	13449.0897391304	13695.0886956523
"pos_956"	0	1667.1984	324.242575609756	386.1144	0	31664.6592	0	0	0	0	33034.48	0	2528.06028571429	2079.90544390244	12036.4425365854	0
"pos_958"	11455.7232	11926.1997473683	0	0	0	0	17271.9891692308	15807.275	13672.7364923077	12859.3530857143	0	7175.80559999998	34127.1493894737	35574.9252000001	8552.44987826081	8575.83456000005
"pos_959"	0	0	10708.93824	4725.18528000003	0	0	0	0	0	0	9579.595872	9969.07622400001	1267.40448	361.871712	7630.53465600001	6226.69632000004
"pos_961"	12385.1969279999	13324.2579692307	0	0	12491.4734608695	13053.1368421053	18741.9792000001	18566.1257142859	18688.1735040001	17562.02832	15857.5697280001	15270.8652000001	32233.1109230767	32279.0204159997	13987.1786181817	11878.4938999999
"pos_962"	10382.1857142857	10770.2471999999	0	68.6139428571436	3088.41428571431	3241.37519999995	5984.85423157892	6616.14417391306	3054.34690909095	2921.29760000006	0	0	0	4991.81946666652	0	0
"pos_963"	8080.94181818191	7834.2386086956	5712.29028571446	4564.72421052629	10610.2155789474	11480.0914285713	7520.97792000011	7273.15721739118	11560.6141538464	6439.96363636371	11199.6330810811	6095.01333333351	8211.31200000011	7705.05272727281	6201.39999999994	6781.24114285713
"pos_964"	3484.84500000004	3641.00715789484	3317.42799999989	3415.15199999994	3001.23692307694	2962.9039999999	3224.43071999996	3078.6255	0	4351.08000000012	3821.4416842105	3614.87435294113	4287.33978947366	4124.63039999999	3875.03999999988	0
"pos_967"	0	0	0	0	4559.17090909096	3653.41773913048	3405.36505263168	3282.10399999999	3987.92727272732	3217.65942857146	3171.14504347821	2988.51600000002	3532.30666666663	3242.78446153848	3442.28181818186	3435.03240000003
"pos_968"	1862.90099999997	2728.35199999999	0	0	0	2094.58500000003	2346.26495999997	1777.6	1713.04042105264	2215.52470588237	0	1697.06879999998	1720.24258064513	1837.30800000008	2608.90655999997	2180.41679999994
"pos_969"	10210.9186666667	10286.5554580645	0	0	11516.0651027027	12115.9905263158	14316.6889945946	14695.4921142857	24412.9879529412	21912.6467586207	0	11589.19776	0	0	15141.3937714285	17002.1592
"pos_970"	0	5196.78276923075	0	2111.58720000002	1653.11127272732	0	6284.82553846151	6691.54707692303	0	4954.33152000002	0	1514.45454545454	6924.3784615385	0	0	7056.27138461533
"pos_971"	3743.38800000001	2917.17599999995	933.493090909094	945.019636363636	4400.66836363636	0	0	0	0	0	3253.7214545454	2538.89890909091	0	4323.1221818182	0	0
"pos_973"	1329.34377931034	1630.83376551725	193.750510344827	115.712110344827	0	0	0	0	0	0	1787.5795862069	1408.55437241379	0	0	2220.05793103448	2357.73285517241
"pos_974"	0	0	1050.9917	1080.234144	16203.7151999999	16413.6695039999	23288.1024000001	23581.6399999999	0	17520.224256	2037.10320000001	1943.09260800001	0	0	10086.76368	9360.89395200008
"pos_975"	31773.2442352941	29144.4582857143	0	0	17862.4964571429	17032.7930057142	22505.16	21832.690909091	24061.0962580645	22202.3110500001	0	7978.17600000004	0	0	0	0
"pos_976"	0	0	978.348133333334	1080.30266666667	1574.352	2139.20470588235	1932.21402352941	1546.0944	1533.44752941177	2244.4608	0	0	0	0	0	0
"pos_977"	14313.5929263159	13353.7118666667	0	0	0	0	0	0	0	0	23442.3428571428	21213.5220705882	25776.89292	28831.9584	18137.773728	14716.6013333334
"pos_978"	4474.81500000003	3839.90976000002	18016.2750000001	18446.9300000001	3288.52500000002	3236.93759999997	0	0	0	0	0	0	3689.33500000002	4445.22500000003	0	0
"pos_979"	0	0	0	0	0	0	13754.5476923078	14418.5537777776	8448.51600000003	8478.79559999986	11621.4803076923	11844.7375384615	0	0	35305.954758621	32283.2957142853
"pos_980"	0	2464.75686956521	17126.3588571429	18001.9053333333	0	1385.034	0	0	8603.70911999995	7668.96192000006	7540.19999999998	7486.51200000004	24981.9931428572	26130.6600000002	0	1903.75764705885
"pos_981"	1387.31359999998	1360.65046153847	0	710.976	0	0	1154.04730434781	824.7374117647	1250.06239999998	1377.25028571428	0	0	0	0	1093.89150000001	1236.29684210526
"pos_982"	3242.65500000004	0	4157.67600000001	3809.78526315795	0	0	2511.88376470587	1893.69600000002	2689.344	1502.92349999999	2655.54947368425	1924.20799999998	2117.01600000001	1568.19130434785	2972.892	1705.18707692313
"pos_983"	2988.648672	3693.75984000001	726.537599999999	427.84992	794.776800000001	2552.29968	3313.94102068965	2945.16816	2532.4192	3808.397088	4767.07777297297	5692.30278000001	3689.14773333333	4779.684864	3705.538	1739.20254545455
"pos_984"	0	0	445.382086956521	446.727652173913	79.3727000000001	208.546434782609	343.1025	114.373043478261	184.3335	113.001182608696	0	0	0	0	0	0
"pos_985"	0	0	0	0	32371.2992307692	32817.9724799997	25993.0033548387	26841.478510345	47294.6636800002	43920.3839999999	0	0	0	8150.88292173912	0	21743.2800000001
"pos_986"	0	0	0	0	928.463999999988	1069.48421052629	0	0	1031.4	759.440842105272	1354.82964705881	1498.79747368421	0	0	3174.10559999998	3525.92228571428
"pos_988"	0	4890.28666666665	232.700727272724	390.076363636365	28309.8738461536	27782.8830967742	1179.64472727273	0	4606.7102608696	0	3323.49499999997	0	784.188000000003	558.212727272729	16210.4640000001	16545.3945600001
"pos_989"	0	12160.608	402.394199999999	543.60624	0	0	0	0	0	0	20304.4488	20046.1528800002	19634.9454000001	0	17696.57232	16807.0827599999
"pos_990"	19369.818	20318.9669647059	0	0	13563.8414857143	17044.7152	29054.89536	31542.4953600002	22325.0352000002	22231.2581217391	0	0	0	20993.9536800001	0	14548.5032727271
"pos_991"	12950.4375	12383.8914545455	0	0	0	0	12637.4332235294	0	8222.808825	0	21559.5204	22037.7328615385	21678.0402461538	24149.4832	12861.5923636364	13443.6737454546
"pos_992"	9065.20153846154	0	6516.7098048	4897.62	0	0	0	0	0	9074.61923076923	5282.37108	7847.19825230769	1968.4665	6221.4336864	7107.4761024	0
"pos_994"	28538.9640000001	0	454.793485714287	648.510342857142	0	0	33097.8906666667	0	0	0	0	0	7675.46537142857	10191.8378571429	4650.70080000001	8345.96248888887
"pos_996"	0	0	567.775679999999	318.899907692308	3393.29280000001	3332.41708800001	5396.55983999999	5261.26492800001	0	0	0	0	0	15972.4305	10911.306528	11607.11088
"pos_997"	0	0	243.560181818181	156.093818181818	0	8382.60654545457	0	0	0	0	5901.96109090908	5314.40181818182	9083.04545454543	0	7402.15158260868	7838.40632727273
"pos_999"	0	1622.0347826087	1556.21530434783	2595.25565217392	0	0	1008.78260869566	847.377391304352	2805.24521739131	2840.24347826087	0	3703.43373913047	0	0	0	0
"pos_1000"	0	0	0	0	14898.226909091	15389.3919999997	2851.21309090909	2465.79428571423	8131.71130434772	7173.36981818184	14132.8396800001	12730.2252631576	0	0	24231.1607999999	23524.0420000001
"pos_1001"	0	0	520.592400000002	711.875299999999	1757.30817391305	0	3326.076	0	1632.0915	1442.376	0	0	1364.74260000001	1443.90344347826	0	0
"pos_1003"	9805.5954	8984.08012799999	15267.4752	15419.43	24240.5984640003	25490.3069760004	3587.96678399998	3673.0512	18730.3236923075	18693.5433600002	16128.9504	23657.9831088608	5048.54592000002	5679.43439999998	20279.81712	20673.3256615386
"pos_1005"	38257.477142857	0	41434.4151864411	76988.2084363643	14502.9657931037	16139.4994285714	32150.441353846	0	37990.6070495051	27027.1634285716	0	15645.181935484	12869.106	0	29636.3946666668	0
"pos_1006"	0	37465.4214193549	28506.9312000002	30108.2236595744	35617.0128695652	35007.2450526316	39271.3335384616	33020.6591186437	19888.7136000001	0	19936.0237241383	38470.408666667	32825.1396226413	0	43944.1581176472	34096.6256842105
"pos_1007"	0	12218.8891428571	7911.44640000023	0	0	25727.4783999995	0	0	15397.72416	15473.9392000001	13894.3555862071	13606.208275862	0	27878.8590000001	0	0
"pos_1008"	27040.1965714285	37517.3167499997	28520.0249491526	20970.0959999999	32279.6032771085	36329.9424	31728.5850000001	34120.5802816903	35465.0167741933	35081.3357288135	37913.6052631578	34079.1765517241	22141.2319999996	34162.2300759494	35204.1519999998	33664.128631579
"pos_1009"	0	0	0	0	19292.9844155844	20044.8000000001	18553.0381016948	19454.7209999999	19334.8379999999	21136.2208000001	22432.3008	20219.3625600001	11240.2491428572	13307.9690322581	20646.444	12187.7693793104
"pos_1010"	0	0	261.011127272727	417.079636363635	359.284909090908	347.101982608696	243.58507826087	563.638799999999	854.301391304349	372.741272727272	0	0	0	0	0	0
"pos_1011"	4069.22999999999	3433.73380465116	698.129142857144	713.10742857143	1612.31068235293	2674.37120000001	10021.284	9632.26110000002	4433.90769230772	3069.08549999999	2544.31348571429	2905.28457142856	11497.1170909091	13356.5494153846	5955.62559999998	4306.05473684214
"pos_1012"	6529.15273846154	5197.47959999999	0	0	5652.13090909093	4318.51999999998	5189.02559999996	5440.89272727275	6132.91330909081	6691.04639999992	0	0	7601.7744	9463.0746666668	0	0
"pos_1013"	13395.6557714286	11239.8578526315	0	0	6689.09684210529	6399.8465454546	4165.85376	4604.52417391302	7672.93241379308	7791.54231428573	0	0	0	0	24384.7683692309	21735.9383142857
"pos_1014"	11393.18592	9926.85306666656	0	0	2614.50079999998	0	9621.58559999999	9017.78227200001	5746.79476923078	5171.87135999999	7160.75100000008	8042.36992941182	0	0	0	7418.75615999998
"pos_1016"	17105.3984000001	16194.2061176472	15589.5256216215	12030.4959999998	14650.3866666665	16404.8544000001	13730.2892307692	18171.4846666666	26243.0715555554	18622.2750000001	20351.8230000001	18910.4469677419	25127.5355294116	14259.3419999998	20030.1065142859	13352.8200000001
"pos_1018"	7465.45777777759	9181.46270270269	6574.12128000009	0	0	7872.0565714287	6553.6258064515	5591.19240000005	6372.46054054065	7350.91555555556	8803.20768000001	6654.82434782597	6574.10400000001	6685.80834782597	6997.81292307703	7818.3282162163
"pos_1019"	10542.7688727274	0	9063.10363636355	0	5931.17169230778	10167.1559999999	7694.39294117644	0	9545.17942857148	10152.0292602739	10588.5416	0	5840.07167999993	5365.6205217392	0	4370.04342857142
"pos_1020"	6961.67133333319	5544.22666666662	5228.15815384623	0	4324.44840000004	7788.34107692303	8211.31199999997	8239.86635294119	5937.11039999989	5227.24127999993	6418.21333333327	4612.1355789474	0	8940.22338461533	0	7956.72899999998
"pos_1021"	7408.87623529403	7850.72941176469	6660.01890909087	0	5575.20000000009	8353.79999999996	6334.73772972972	8728.91345454553	5717.98510344829	9098.67068852459	9427.65299999997	7663.46983783778	6854.55360000008	5604.81103448265	7628.45837837832	8316.63529411766
"pos_1025"	6380.67261714285	5256.94664000001	0	0	0	0	1387.43142857143	0	2190.15011368421	2616.305184	9672.99428571428	9220.1238	4091.73336	4648.75705263158	5255.82426545455	4863.47012210526
"pos_1026"	0	0	717.265714285714	426.591428571428	1909.24422857143	1695.02399999999	1371.28285714286	1388.42331428571	2726.41714285714	1753.16788571428	0	0	0	0	0	0
"pos_1027"	1304.45018181818	0	1267.21333333332	886.326000000062	1308.70080000008	1702.18666666665	1489.25810526315	1063.86666666666	1468.04960000001	1306.65191489363	1246.25353846155	1363.78742857143	961.757999999945	1062.78299999998	1282.4235	1107.00654545457
"pos_1032"	1052.78799999997	0	763.992000000057	1047.39599999997	1049.66399999992	735.695999999984	0	963.411428571407	0	0	0	1381.17120000003	624.12399999998	1038.86742857151	0	0
"pos_1033"	0	690.839999999994	1173.47454545456	0	792.288000000008	828.609999999998	953.97942857143	0	0	712.668799999987	0	1221.18479999999	0	645.544615384631	929.430000000012	0
"pos_1036"	1259.0320000001	0	1639.68000000006	1556.35200000006	1921.31279999999	1945.68685714291	1759.74171428567	1760.52899999997	0	1610.86000000013	1389.6959999999	0	0	1769.17371428567	1368.9874285714	0
"pos_1037"	3562.47698181818	3813.80399999993	819.49254545454	6569.14429090915	0	3900.56308571429	6807.1621565217	6489.58537142848	4243.75680000002	0	3275.4685714286	2222.81105454545	3509.32479999999	0	0	0
"pos_1039"	1076.41280000003	536.255999999968	639.666666666661	0	845.003076923098	0	814.236923076927	477.191999999985	0	0	0	643.86599999999	0	920.137600000025	0	958.481454545395
"pos_1040"	2616.05519999999	2675.78000000021	2404.13236363642	1340.69142857153	3085.03200000001	2964.76941176472	3201.02666666664	2796.66830769232	2482.02400000001	2996.68114285708	3242.54769230777	0	2613.63323076924	2548.73520000016	0	2667.06000000007
"pos_1041"	2803.10700000008	3062.6559999999	2794.40400000007	0	2548.78285714275	3062.35090909085	3025.95999999997	1871.49600000012	2198.01800000001	2745.84000000001	2313.19200000005	2685.27000000001	1797.44399999987	2679.82400000006	2912.21399999983	0
"pos_1042"	3281.82666666676	2433.04319999996	3049.23085714294	2510.57880000002	2674.19200000007	2982.44307692315	2824.28894117644	3205.44000000009	2938.76894117644	2805.34628571422	3257.58666666664	2649.97107692309	0	0	2575.12658823526	2488.92988235291
"pos_1043"	1356.42900000004	1388.26863157894	1788.79600000008	0	0	0	1488.17999999998	0	1282.34400000004	1073.55899999998	1261.44000000003	1486.21371428578	0	1222.02830769231	0	0
"pos_1044"	935.933333333395	1334.83520000001	0	0	1487.08800000004	1365.85799999986	1242.97333333332	1367.72072727273	930.362399999933	1202.87099999998	0	1384.37333333332	0	1385.74400000003	1428.10599999992	1264.51999999999
"pos_1045"	1347.60000000001	0	0	0	0	0	1201.52400000003	0	1254.73828571428	1210.65333333332	1569.07199999995	1445.29714285715	1156.70485714285	1373.02971428568	1700.07860869562	0
"pos_1048"	15466.0180645159	14012.2272000004	16799.0589473684	14379.7066666668	14132.7240000003	14843.4496000001	8083.34700000022	14825.9360000001	14480.8148571428	14056.0792941179	14905.9019999998	8139.54600000001	13926.4741818184	14503.795862069	8649.30070588225	7545.66719999986
"pos_1051"	15364.7593846151	16393.8333658535	12756.3816000001	12594.2255999999	12215.7874285712	10545.1048421053	16229.5827692305	14507.6400000001	12192.8811428573	15876.388682927	12928.1327999995	15392.6527499999	15284.8916363639	11338.7063999997	16571.4912000003	16359.3213333333
"pos_1052"	9892.36799999985	5173.14917647053	11783.3333333332	0	8616.17745454534	7429.97769230765	0	8375.64599999998	5184.78719999999	7467.00725581391	10286.480195122	6698.06742857149	8482.81066666649	7757.1462857143	8622.7396923075	7014.09765517244
"pos_1053"	10711.6168421052	3216.94000000001	11166.4357894738	0	12125.7048000001	13881.4279024391	11635.9474285718	2673.08400000006	10472.1996000001	10914.2124000001	10974.5063999996	14329.4174545454	10024.8884210526	12909.648	10493.4795789473	3098.853
"pos_1054"	8599.81333333326	7721.44492307707	8766.17999999994	5932.23839999997	9253.36309090914	6799.98960000006	6964.23410526311	8228.7462857143	8898.98482758603	5220.97200000014	8382.55135135144	8690.91428571426	9707.43342857136	8454.54836363642	8333.93057142871	5372.28884210511
"pos_1055"	5706.35218604663	5785.78064516132	5777.69806451616	4774.60857142867	5770.18057142856	5854.33940425531	6397.36258064519	5223.98057142866	6173.74451612906	6125.00727272724	4570.11031578944	6496.05283018865	4058.19410526319	5479.51117241381	4998.37309090909	4311.17279999998
"pos_1059"	3773.16776470588	1774.90666666672	3850.94068965515	2385.25200000002	0	3594.62400000001	3124.26666666664	3480.10262068967	3561.46800000002	2763.35999999998	2634.22285714288	3552.50666666672	0	2363.98499999997	3617.1466666667	3190.71599999997
"pos_1061"	4321.17600000012	0	3173.50523076925	7609.09714285721	3592.75199999987	7664.22079999986	6623.24430769227	6881.49760000003	6346.39085714305	6977.83933333332	4003.16000000004	3923.65919999999	4336.54650000005	6945.9942857143	7372.88640000013	2148.85439999999
