"pos_05_Brarut_1.A.6_01_7401"	"pos_10_Brarut_1.B.3_01_7408"	"pos_15_Calcus_1.B.8_01_7415"	"pos_17_Calcus_1.C.2_01_7417"	"pos_01_Fistax_1.A.2_01_7396"	"pos_02_Fistax_1.A.3_01_7398"	"pos_04_Gripul_1.A.5_01_7400"	"pos_23_Gripul_1.C.8_01_7425"	"pos_09_Hypcup_1.B.2_01_7407"	"pos_21_Hypcup_1.C.6_01_7421"	"pos_25_Marpol_1.D.2_01_7427"	"pos_26_Marpol_1.D.3_01_7428"	"pos_12_Plaund_1.B.5_01_7410"	"pos_13_Plaund_1.B.6_01_7411"	"pos_06_Polstr_1.A.7_01_7402"	"pos_07_Polstr_1.A.8_01_7403"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	8.488843	0	0
7.456496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.424899	7.87008	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.223783	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.711764	7.436998
0	6.059273	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.587377	8.523368	7.129398	9.288062	6.475865	8.018328	9.229001	9.368078	9.381475	0	8.21515	0	8.732543	8.022414	10.061914	10.499918
7.979399	8.820175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.900271	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.502097
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.882463	8.814342	0	0	0	0	6.666481	7.135439	0	0	0	0
0	0	7.066302	0	0	0	0	0	0	0	0	0	0	9.09911	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67272	0
0	0	0	0	0	0	0	0	0	0	8.458238	0	0	0	0	0
0	0	8.489114	10.050286	0	0	8.233025	7.990253	0	6.494852	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.179706
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.225412
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.886295	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	9.870974	10.073728	9.510408	0	0	0	8.937251	9.287959	10.809511	10.587728	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.212144	11.43449
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.967039	0
8.90804	8.818018	0	0	0	0	8.784084	0	10.536321	0	0	0	10.792054	10.445167	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	11.030988	11.034706	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.679472	8.813053
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.799564	6.585366	5.557044	0	0	0	7.159494	7.997755	7.644399	6.683371	0	0	6.194862	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.429048	0	0	0
0	0	0	0	0	7.045525	0	0	0	0	0	0	0	8.255629	0	0
0	0	0	6.740973	7.034436	7.914522	7.458048	0	7.269193	0	6.332295	0	7.133251	0	0	0
8.029551	10.354543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.356524	0	0	0	0	0	0	0	0
0	0	7.355325	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.462222	0
0	0	0	0	0	0	0	0	5.292863	0	0	0	0	0	0	0
0	5.640374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.704938	7.46865	0	0
8.251601	8.512144	0	0	7.111838	7.710966	0	0	8.213981	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	9.406172	9.275068	8.784733	0	0	10.754446	10.110279	8.972229	8.956786
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	6.162826	7.377359	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.027635	8.993978	8.359945	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.406131	0	0	0	0	0	5.84861	5.812099	0	0	7.533967	8.258381
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.927652	6.743748	0	8.565709	0	6.859858	0	7.324295	0	5.98008	7.538103	7.375887	6.921706	0	5.838873	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.561902	6.000244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6.015962	0	0	0	0	0	0	0	0	0	6.217229	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10.350467	12.085855	0	0	10.667457	11.429907	10.659828	11.784826	0	0	12.228426	11.317941	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.123099	8.159045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	9.619149	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9.234969	0	0	0	0	0	0
6.819987	0	7.054011	8.536212	5.903289	6.630716	6.609998	7.034552	0	7.011181	0	0	6.821489	7.163364	0	0
8.095404	7.843284	7.507876	7.817309	7.469609	7.635115	7.511078	7.55572	7.58815	7.698102	7.615018	7.679018	7.439045	7.717426	7.122566	7.544587
7.448115	5.38026	7.227324	7.486693	7.493873	0	0	0	8.554002	7.731638	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.599324	9.761601	9.087518	9.855516	0	0	7.388224	0	9.196507	8.938462	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.810855	8.521153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.59694	0	0	0	9.836427	10.146752	9.051148	0	0	0	0	8.330362	10.02451	9.475127	0	0
0	8.994248	8.178951	0	8.998184	8.468013	8.862942	9.268948	0	0	9.065002	7.921103	8.70765	8.244657	0	0
10.899529	9.549685	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.156991	9.593314	0	0	0	0
0	0	9.731352	9.949226	0	0	0	0	0	0	0	0	10.204373	9.702378	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83317	9.428272
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	10.14773	9.541235	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10.172424	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.711951	8.967494	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.432147	0	7.917458	7.839496	0	6.644352	7.075714	7.201649	0	9.08451	7.401432	0	7.215151	7.605532	6.661199	7.260494
6.823974	0	7.167778	7.3099	0	0	7.248908	0	0	0	0	0	7.642182	7.290393	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.553997	0	0	0	0	0	6.765675	6.292102	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.670675	7.951987	0	0
6.216558	0	0	0	0	0	0	0	0	0	7.510836	9.751402	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	6.289066	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.884245	8.840692	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	8.607585	9.733863	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.885492	7.906751
6.529253	6.677043	7.702457	7.524039	0	0	0	0	0	0	0	0	0	0	0	0
6.880942	6.830172	8.450199	8.274414	7.749038	8.479725	8.118395	7.984792	6.906099	8.247938	0	0	10.474682	9.471296	8.330929	7.780584
0	9.222533	0	8.57039	0	0	0	0	0	0	7.485384	7.834943	0	6.920711	0	0
6.900841	7.534264	0	0	0	0	0	0	7.418784	6.98525	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5.896846	0	9.237196	8.214401
6.891866	7.113207	7.401153	7.00837	0	0	0	0	6.482961	0	0	0	0	0	8.425805	9.092638
0	0	0	0	0	0	0	0	0	0	0	0	12.496229	12.488624	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.545879	8.514902
0	0	0	0	0	0	0	6.266912	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5.895253	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10.648508	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.331497	9.369569	7.1571	8.294783	9.824608	9.216273	0	0	0	0	6.984939	0	8.990122	8.881371	8.030095	8.389806
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.857388	0	7.923803	7.700538	0	0	0	0	8.076495	8.245435	0	0	0	0	8.012668	8.161051
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.49768	8.16333	0	6.559119	0	0	6.766154	7.060112	0	0	7.479702	7.157026	0	0	6.4247	6.669046
0	0	0	0	0	0	0	0	0	0	0	0	8.137029	9.372282	0	0
0	0	0	0	0	0	0	0	0	0	7.991453	10.900322	0	0	0	0
0	0	0	0	0	8.144291	9.142112	8.976031	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.724383	7.730793	0	0	0	0	0	0	0	0	0	0
7.601364	7.322077	7.967115	7.5907	6.403786	6.781643	7.666892	6.406563	5.906952	0	5.93044	5.989755	6.9023	6.959818	7.231321	7.44362
0	0	0	0	0	0	0	0	0	0	7.837857	7.939253	0	0	7.673878	0
6.962925	0	8.285295	8.300016	0	8.740887	0	0	0	0	6.610877	7.003124	0	0	8.133549	8.442885
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.278165	0	0	0	6.981889	7.986991	6.510833	8.030428	0	0	0	0	6.064863	5.387866	0	0
0	0	0	0	0	0	0	0	7.50351	7.182692	0	0	0	0	0	0
0	0	0	0	0	7.274588	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	9.325042	0	0	9.216206	0	0	0	0	0	0	0
0	0	7.524165	0	0	0	0	0	0	9.018176	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.19108	0	7.053745	0	0	0	0	0	0	0
0	0	0	0	0	6.949054	0	0	0	0	0	0	7.409887	7.91218	0	0
0	0	0	0	0	0	0	0	0	6.642602	0	6.272635	0	0	0	0
0	0	0	0	5.437314	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.622247	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.236927	8.530344	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	9.929644	9.085995	0	0	0	0	9.628624	9.449078	0	0	0	0	0	7.484818
0	0	0	0	0	0	0	0	0	0	0	0	7.32363	8.190341	0	0
0	6.848871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.425162	0	7.375887	0	7.258397	7.448897	0	7.91758	0	0	0	0	7.238002	7.812627	0	6.889471
9.027592	8.279935	0	8.768578	0	7.457466	0	0	9.604289	9.234018	0	0	7.003198	6.345384	7.879522	7.703102
7.930108	8.583014	8.552387	8.348026	0	7.504621	7.102756	0	10.118443	9.653225	0	0	8.16266	7.838458	0	0
0	0	0	0	0	0	0	0	0	0	6.228282	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.523131	0	0	0	0	0	0
0	5.843753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.373226	6.773007	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.044247	7.693977	0	7.319409	0	6.694661	7.375255	0	8.149722	8.039938	0	5.157399	7.685986	7.894895	6.172068	0
8.780238	9.038362	9.265641	8.916547	9.767234	9.879068	9.655431	8.273495	9.530906	8.625467	6.976832	7.423614	8.085312	8.287006	7.360974	7.867142
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.295161	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.254992	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	8.047373	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.904273	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.338593	8.785164	8.492845	8.234096	6.984627	7.760733	8.510361	8.574396	7.662877	8.157281	7.986918	8.528223	7.845354	7.679484	7.580471	7.813986
0	0	0	0	0	0	7.137533	0	0	0	0	0	0	0	0	0
6.571824	0	0	7.5335	7.47942	10.139306	7.98685	0	7.477171	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.827911	0	9.062122	9.103066	0	0	0	9.32347	8.360453	9.174043	0	0	8.405326	0	0	0
8.594516	0	7.231993	8.474608	0	7.959879	8.134381	9.248019	7.850074	9.328657	0	0	7.242145	0	8.200091	7.858461
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8.936034	8.864914	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.950377	9.57449	0	0	0	0
7.205154	9.133622	7.481109	7.673993	8.389054	7.340356	8.686617	7.551947	7.574076	8.19749	0	0	0	9.034346	9.079385	9.372259
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	5.942862	5.888501	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.717291	0	0	8.249973	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.510457	7.298034	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.068158	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	7.357354	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.993906	8.226935	0	0
0	0	0	0	0	9.979005	0	0	0	0	0	0	0	0	0	0
8.320412	7.047612	8.227294	6.827845	7.246226	7.60737	7.8825	9.162806	8.587573	8.755036	9.684743	7.757042	6.307935	0	8.066159	7.829576
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.565058	8.814885	0	0	0	0
8.371544	8.657328	9.137934	8.87196	7.692479	7.963172	8.503236	8.127763	8.610045	8.226396	7.75565	7.995074	8.437533	8.327852	7.143893	7.65584
0	0	7.607986	6.720114	0	0	0	0	0	0	0	0	7.03321	6.908626	9.815825	6.924683
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.224056	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.033803	0	0	0	0	0
0	0	0	0	6.199649	7.511436	0	0	0	0	0	0	0	0	6.103912	7.577135
0	0	0	0	0	0	0	0	0	0	6.914102	5.941097	0	0	0	0
8.727612	8.750575	9.991679	0	8.129501	9.459459	8.120581	8.589139	8.398261	0	8.570464	9.251565	8.235494	7.168037	9.441875	11.961571
0	0	0	0	0	0	0	0	0	0	8.075326	7.883488	0	0	0	0
0	7.863642	0	7.960683	0	0	6.972922	0	0	0	5.790856	6.073303	0	0	9.811891	9.517104
0	6.201012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.410872	8.559434	8.19645	7.918009	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.74659	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.533287	6.903313
0	0	0	0	0	0	0	0	0	0	0	7.594434	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.605569	0	0	0	6.235213	11.484205	6.526968	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.279654	0	0	0	7.474577	6.444653
0	0	0	0	0	0	0	0	0	0	9.035187	9.46595	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.056299	8.969614
0	0	0	0	0	0	0	0	8.640368	9.043399	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.730081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.375401	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8.535777	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	10.754603	10.341733	0	0	0	0	0	0
0	0	0	0	0	0	0	0	9.143441	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.273768	7.90435	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	9.467276	9.369423	0	0
0	0	0	8.027912	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	8.374908	8.585458	0	0	0	0	0	0
0	0	0	0	0	7.511859	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.88757	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.34205	6.675349	0	5.988739	7.462273	0	0	7.08039	0	6.617317
7.76245	9.21417	10.501157	9.462403	0	0	0	5.63918	7.451068	8.2725	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.759705	9.716231	0	0	8.815037	7.532162
0	0	0	8.13631	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.87686	7.508931	7.752394	7.987079	8.597992	9.27642	9.479738	8.461152	8.643774	8.596796	0	7.038826	8.453874	7.927076	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.922044	7.605262	0	0	6.975904	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	7.053481	7.769469	0	7.56289	0	0	0	0	0	0
0	6.60937	0	0	0	7.934293	7.734665	8.358231	5.506502	6.025472	0	0	7.952692	7.694742	0	0
0	0	0	10.142647	0	0	0	0	0	0	7.878141	8.238089	0	0	0	0
0	0	0	0	0	6.55276	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.631986
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.466134	0	0	0	0	0	0	0	0
0	0	0	0	6.90106	0	0	0	0	0	0	0	8.375501	8.579965	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.080123	0	6.232527	6.833428	6.956865	8.3999	6.751221	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.491076	8.937129	8.161515	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	7.37167	0	7.040887	0	8.010327	8.335211	7.594702	8.54359	7.839073	0	0	0	0
0	0	6.738588	6.173386	0	0	0	0	0	0	0	0	0	0	0	6.561427
0	0	0	0	0	0	0	0	0	0	8.58895	9.331212	0	0	0	0
11.901901	12.052035	11.677376	10.580626	9.643018	10.482122	10.491294	10.50746	10.387392	11.554938	10.323344	10.907614	10.894047	10.862934	11.966476	10.903454
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.981855	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7.052873	6.732201	0	7.020508	0	0	0	0	0	0	0
0	0	0	0	6.84369	7.819807	7.725913	7.492711	0	0	7.367296	0	9.27451	9.630714	0	7.726061
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.220405	7.898794	0	0	0	0
0	8.182434	7.827753	8.884741	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.603507	7.636418	0	0	0	0
0	7.122195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.373202	8.493602
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7.49382	7.421738	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	10.41033	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.284612	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90813	5.421101
0	0	0	0	0	0	0	0	0	0	0	0	8.453039	8.292067	0	0
0	0	0	0	0	8.804559	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	7.293018	7.664896	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.396467	6.924683
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8.690553	8.11609	8.657884	0	0	0	0	10.165607	0	0	0	12.502275	11.99638	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6.602382	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.087714	9.129645	8.770666	8.52035	0	0	9.042388	9.276702	0	0	9.177621	9.282753	7.430951	6.59276	0	8.68908
0	0	0	0	7.686911	0	0	0	0	0	0	8.581794	0	0	0	0
0	0	0	0	9.672054	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	9.005371	9.34019	0	10.058686	0	0	0	0	0	9.284333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01106	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.201217	9.360846	6.692163	7.010886	7.195998	7.709018	7.809034	8.970445	7.292317	6.944928	7.482173	7.402051	7.569495	7.114759	8.062514	7.956353
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.89905	7.970657	7.63186	7.74413	7.116699	7.662319	6.829499	7.042892	7.496086	7.796732	7.31077	7.400616	7.715686	7.144945	6.494736	6.341403
8.44342	6.502226	8.645489	7.647715	0	8.528919	9.365092	9.448994	8.558629	8.779015	7.98921	7.605533	9.325784	9.104091	0	0
0	0	7.732738	7.590072	0	0	0	0	0	0	0	0	0	0	0	0
0	6.781049	7.470183	7.112386	0	0	0	0	0	0	0	0	10.244229	0	8.655118	8.578145
10.274257	8.060265	0	0	0	0	0	0	0	0	0	0	8.199212	8.476181	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.105699	8.48237	8.741616	9.057606	6.552931	7.175373	6.907197	8.142118	8.565279	8.051471	7.704481	0	7.204453	7.588394	7.145955	8.813559
0	0	8.466081	8.918337	8.427842	8.945198	0	0	10.394212	8.712906	0	0	0	7.06335	0	0
0	0	0	0	0	0	0	0	0	0	7.929464	8.024863	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	8.2621	7.408518	0	0	0	0	0	0	7.071215	7.850421	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.643455	8.387701	9.239205	8.674849	6.747254	7.055775	7.542118	7.161451	7.607674	7.762306	6.749506	0	7.11731	0	6.868981	6.137744
